Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(learning_rate=0.05, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.912109375,0.8613016992625842,0.9047598080225442,0.8603637544692039,0.6500053850061664,0.8975277365248536,0.9370822023703322,0.8613016992625842
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9159268465909091,0.8645719781981405,0.9071485096280665,0.8634727735733508,0.6575268713663772,0.8985368402717296,0.9378457971304915,0.8645719781981405
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.912109375,0.8613016992625842,0.9047598080225442,0.8603637544692039,0.6500053850061664,0.8975277365248536,0.9370822023703322,0.8613016992625842
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9193892045454546,0.8724591215133055,0.912382714417867,0.8716455060612512,0.6783953900728326,0.9054822068724315,0.9496866148806963,0.8724591215133055
"GBClassifier(learning_rate=0.05, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9189453125,0.8731644757935235,0.9127865961199294,0.8724567716466829,0.6805977252508449,0.9067098808689559,0.9495518381455836,0.8731644757935235
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9193892045454546,0.8724591215133055,0.912382714417867,0.8716455060612512,0.6783953900728326,0.9054822068724315,0.9496866148806963,0.8724591215133055
"GBClassifier(learning_rate=0.05, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9189453125,0.8731644757935235,0.9127865961199294,0.8724567716466829,0.6805977252508449,0.9067098808689559,0.9495518381455836,0.8731644757935235
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9091796875,0.8561718499519076,0.9012981298129813,0.8551216577330499,0.6367228207327467,0.8935520460692784,0.9209213444203785,0.8561718499519076
"GBClassifier(min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9008345170454546,0.8554664956716896,0.9000354798651765,0.8553633506029706,0.6392202410758357,0.8992378589152783,0.9211220028933848,0.8554664956716896
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9091796875,0.8561718499519076,0.9012981298129813,0.8551216577330499,0.6367228207327467,0.8935520460692784,0.9209213444203785,0.8561718499519076
"GBClassifier(min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9008345170454546,0.8554664956716896,0.9000354798651765,0.8553633506029706,0.6392202410758357,0.8992378589152783,0.9211220028933848,0.8554664956716896
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9189453125,0.8716255210003206,0.9118217054263565,0.8707918504300894,0.67623026817439,0.9048076923076923,0.9461890612373008,0.8716255210003206
"GBClassifier(min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9170809659090909,0.8713690285347868,0.9114973969822642,0.8707193670090063,0.6763616209366754,0.905981406770742,0.9455699081902931,0.8713690285347868
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9189453125,0.8716255210003206,0.9118217054263565,0.8707918504300894,0.67623026817439,0.9048076923076923,0.9461890612373008,0.8716255210003206
"GBClassifier(min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9170809659090909,0.8713690285347868,0.9114973969822642,0.8707193670090063,0.6763616209366754,0.905981406770742,0.9455699081902931,0.8713690285347868
"GBClassifier(subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9263139204545454,0.8933632574543123,0.926190581864986,0.8933518840886543,0.7341361688061463,0.9260672761160912,0.9595096147980469,0.8933632574543123
"GBClassifier(min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9265802556818182,0.8933632574543123,0.92621023206283,0.8933290932602204,0.7340234224140688,0.9258405038587776,0.9597881158036147,0.8933632574543123
"GBClassifier(subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9263139204545454,0.8933632574543123,0.926190581864986,0.8933518840886543,0.7341361688061463,0.9260672761160912,0.9595096147980469,0.8933632574543123
"GBClassifier(min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9265802556818182,0.8933632574543123,0.92621023206283,0.8933290932602204,0.7340234224140688,0.9258405038587776,0.9597881158036147,0.8933632574543123
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9050958806818182,0.8525168323180506,0.8986337593653592,0.8516378979437372,0.6283117340086026,0.8922632592333275,0.9152985922708382,0.8525168323180506
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9027876420454546,0.8517473549214492,0.8979249448123621,0.8510876750658647,0.627349014882513,0.893114350957316,0.915414039049873,0.8517473549214492
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9050958806818182,0.8525168323180506,0.8986337593653592,0.8516378979437372,0.6283117340086026,0.8922632592333275,0.9152985922708382,0.8525168323180506
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9027876420454546,0.8517473549214492,0.8979249448123621,0.8510876750658647,0.627349014882513,0.893114350957316,0.915414039049873,0.8517473549214492
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.916015625,0.865213209361975,0.9075556337408743,0.8641611614301756,0.6593182231313871,0.8992504793446052,0.9397535387553526,0.865213209361975
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9161044034090909,0.8655979480602757,0.9078032902260931,0.8645697668296515,0.6603757943354065,0.8996512641673932,0.9397602212216106,0.8655979480602757
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.916015625,0.865213209361975,0.9075556337408743,0.8641611614301756,0.6593182231313871,0.8992504793446052,0.9397535387553526,0.865213209361975
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9161044034090909,0.8655979480602757,0.9078032902260931,0.8645697668296515,0.6603757943354065,0.8996512641673932,0.9397602212216106,0.8655979480602757
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9185014204545454,0.8773966014748317,0.9154132012033268,0.8770600930216094,0.69278592206509,0.9123456790123456,0.951951837702819,0.8773966014748317
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9200994318181818,0.876883616543764,0.9152243023666549,0.8763449976841589,0.6906048633067133,0.9104005621925509,0.9522975220923154,0.876883616543764
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9185014204545454,0.8773966014748317,0.9154132012033268,0.8770600930216094,0.69278592206509,0.9123456790123456,0.951951837702819,0.8773966014748317
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9200994318181818,0.876883616543764,0.9152243023666549,0.8763449976841589,0.6906048633067133,0.9104005621925509,0.9522975220923154,0.876883616543764
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9098899147727273,0.85565886502084,0.9010505956305772,0.8544704308939888,0.6348779643139012,0.8923813670004354,0.9207956587091475,0.85565886502084
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9028764204545454,0.8554023725553062,0.9001991591059969,0.8550531713105247,0.637882620944122,0.897537728355838,0.9214022975056936,0.8554023725553062
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9098899147727273,0.85565886502084,0.9010505956305772,0.8544704308939888,0.6348779643139012,0.8923813670004354,0.9207956587091475,0.85565886502084
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9028764204545454,0.8554023725553062,0.9001991591059969,0.8550531713105247,0.637882620944122,0.897537728355838,0.9214022975056936,0.8554023725553062
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9171697443181818,0.870407181789035,0.9109024379491248,0.8696693465116382,0.6735854232710314,0.904720203170155,0.9461385225239289,0.870407181789035
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9163707386363636,0.8692529656941327,0.9101088921218534,0.8685085589001634,0.6706754218953619,0.9039320430860845,0.9458471997924581,0.8692529656941327
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9171697443181818,0.870407181789035,0.9109024379491248,0.8696693465116382,0.6735854232710314,0.904720203170155,0.9461385225239289,0.870407181789035
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9163707386363636,0.8692529656941327,0.9101088921218534,0.8685085589001634,0.6706754218953619,0.9039320430860845,0.9458471997924581,0.8692529656941327
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9255149147727273,0.8938762423853799,0.9264607864918907,0.8939625342120292,0.7359080237582465,0.9274085935414998,0.9596773836480132,0.8938762423853799
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9247159090909091,0.8897082398204553,0.9237318197942532,0.8896137079937163,0.7246178171247324,0.9227498228206945,0.9589151930257027,0.8897082398204553
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9255149147727273,0.8938762423853799,0.9264607864918907,0.8939625342120292,0.7359080237582465,0.9274085935414998,0.9596773836480132,0.8938762423853799
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9247159090909091,0.8897082398204553,0.9237318197942532,0.8896137079937163,0.7246178171247324,0.9227498228206945,0.9589151930257027,0.8897082398204553
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9102450284090909,0.8618788073100353,0.9049426301853486,0.861212403485939,0.6526014737530883,0.8997016497016497,0.9272837184948364,0.8618788073100353
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.90625,0.8636101314523886,0.9056469857605465,0.8635372098825237,0.6596680134188659,0.9050447734728256,0.9274038593989421,0.8636101314523886
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9102450284090909,0.8618788073100353,0.9049426301853486,0.861212403485939,0.6526014737530883,0.8997016497016497,0.9272837184948364,0.8618788073100353
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.90625,0.8636101314523886,0.9056469857605465,0.8635372098825237,0.6596680134188659,0.9050447734728256,0.9274038593989421,0.8636101314523886
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9230291193181818,0.8850913754408464,0.9206588151952537,0.8848516135271138,0.7124194410657678,0.9183006535947712,0.9538937500983922,0.8850913754408464
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9217862215909091,0.8847066367425457,0.9203155468888495,0.8845580254783134,0.7118897099801493,0.9188495575221239,0.9541810346524003,0.8847066367425457
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9237393465909091,0.8854119910227637,0.9209187060229234,0.8851268794976839,0.7130095684331553,0.9181152386834907,0.9536430858694454,0.8854119910227637
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9217862215909091,0.8847066367425457,0.9203155468888495,0.8845580254783134,0.7118897099801493,0.9188495575221239,0.9541810346524003,0.8847066367425457
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.931640625,0.9084321898044245,0.9362955032119914,0.9087878646507486,0.7736783849356322,0.9409971305595409,0.9681002326482179,0.9084321898044245
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9314630681818182,0.9104841295286951,0.9376228775692582,0.9109400358521915,0.779404696960317,0.9438646995322059,0.9678532376262043,0.9104841295286951
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9314630681818182,0.9104841295286951,0.9376228775692582,0.9109400358521915,0.779404696960317,0.9438646995322059,0.9679954552669968,0.9104841295286951
"GBClassifier(n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9314630681818182,0.9104841295286951,0.9376228775692582,0.9109400358521915,0.779404696960317,0.9438646995322059,0.9678532376262043,0.9104841295286951
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.001, max_iter=500, random_state=1)",0.8850319602272727,0.8525168323180506,0.8965734328626676,0.8539440456958366,0.6404606427352512,0.9084199015855658,0.9266362469596827,0.8525168323180506
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.01, max_iter=500, random_state=1)",0.8891157670454546,0.8520679705033665,0.8967184492098312,0.8530312870551494,0.6364847108501459,0.9044522712905265,0.9265155628489642,0.8520679705033665
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.001, max_iter=500, random_state=1)",0.9072265625,0.8723308752805387,0.9112309955860716,0.8727704497480935,0.6840740510585857,0.9152709359605912,0.9419672286935099,0.8723308752805387
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.01, max_iter=500, random_state=1)",0.9079367897727273,0.8605322218659827,0.9038843961288612,0.8600207664751929,0.6499296526531688,0.8998680158380994,0.9332113530428097,0.8605322218659827
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.9293323863636364,0.8899006091696057,0.9242042996512603,0.8893983295268497,0.7232491223095046,0.919132496268329,0.9575830249286328,0.8899006091696057
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.9182350852272727,0.8950304584802822,0.9266675626035927,0.8957618903450931,0.7424925184883387,0.9352563522922507,0.9593875572970236,0.8950304584802822
"SVMLearner(C=0.1, kernel='linear', coef0=1.0, probability=True)",0.8829012784090909,0.8340493747996153,0.8848652015303853,0.8343410175150123,0.5878275788951073,0.8868378812199037,0.8972429784088286,0.8340493747996153
"SVMLearner(C=0.3, kernel='linear', coef0=1.0, probability=True)",0.8833451704545454,0.8342417441487656,0.8850344674227263,0.8344926444475342,0.5880963918362313,0.886730237946707,0.8972556054002854,0.8342417441487656
"SVMLearner(kernel='linear', coef0=1.0, probability=True)",0.8833451704545454,0.8342417441487656,0.8850344674227263,0.8344926444475342,0.5880963918362313,0.886730237946707,0.8972554414133835,0.8342417441487656
"SVMLearner(C=5.0, kernel='linear', coef0=1.0, probability=True)",0.8833451704545454,0.8341776210323821,0.8849951080672418,0.834422834090225,0.5879072116527118,0.8866512208162538,0.8972571427774921,0.8341776210323821
"SVMLearner(C=0.3, coef0=1.0, probability=True)",0.8890269886363636,0.8436678422571336,0.8914804593608119,0.8440076384813919,0.6120588960240112,0.8939475093733262,0.9177481261216704,0.8436678422571336
"SVMLearner(C=0.3, gamma=0.01, coef0=1.0, probability=True)",0.8932883522727273,0.8391151009939083,0.8891441700172314,0.8385012115177543,0.5960421475001207,0.8850382619403642,0.9085885352165152,0.8391151009939083
"SVMLearner(C=0.5, coef0=1.0, probability=True)",0.8852982954545454,0.843283103558833,0.8908343755583348,0.8440394291757302,0.6133592519485191,0.8964401294498382,0.9184471715375149,0.843283103558833
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True)",0.8963955965909091,0.841872394998397,0.8911738746690203,0.8411094647151,0.6022490469176619,0.886012636012636,0.910283626826158,0.841872394998397
"SVMLearner(coef0=1.0, probability=True)",0.8814808238636364,0.8428983648605323,0.8901739286354671,0.844069342571688,0.6147979364351659,0.8990402028250634,0.9194059312094626,0.8428983648605323
"SVMLearner(gamma=0.01, coef0=1.0, probability=True)",0.8965731534090909,0.8428983648605323,0.8918226774991169,0.8422110647532236,0.605147246750966,0.8871222768798314,0.9121040454256837,0.8428983648605323
"SVMLearner(C=5.0, coef0=1.0, probability=True)",0.8751775568181818,0.8460403975633216,0.891440973007189,0.8480970091038736,0.6284049265581804,0.9083202801068829,0.9227726643017569,0.8460403975633216
"SVMLearner(C=5.0, gamma=0.01, coef0=1.0, probability=True)",0.8972833806818182,0.8413594100673293,0.8909555712270804,0.8404260548820128,0.6002191506064328,0.8847163865546218,0.9140533987269369,0.8413594100673293
"SVMLearner(C=0.1, kernel='poly', degree=2, coef0=0, probability=True)",0.9996448863636364,0.7285027252324463,0.8417432907228826,0.6206229619856962,0.12577347808714284,0.7269205939315687,0.7355158363791167,0.7285027252324463
"SVMLearner(C=0.1, kernel='poly', degree=2, coef0=1, probability=True)",0.8978160511363636,0.8414876563000961,0.8910917261432726,0.8404946402999385,0.6002812844697262,0.8844673779954522,0.9129686253699545,0.8414876563000961
"SVMLearner(C=0.1, kernel='poly', coef0=0, probability=True)",0.9079367897727273,0.8371272843860211,0.8895364008002088,0.8341474590750144,0.5818419340467429,0.8718670076726343,0.907830024050319,0.8371272843860211
"SVMLearner(C=0.1, kernel='poly', coef0=1, probability=True)",0.8966619318181818,0.8409105482526451,0.890613288655703,0.8400168451992113,0.5992714729255955,0.8846457037750722,0.9161658062547228,0.8409105482526451
"SVMLearner(kernel='poly', degree=2, coef0=0, probability=True)",0.9996448863636364,0.7285027252324463,0.8417432907228826,0.6206229619856962,0.12577347808714284,0.7269205939315687,0.7358094139304905,0.7285027252324463
"SVMLearner(kernel='poly', degree=2, coef0=1, probability=True)",0.8971946022727273,0.8409105482526451,0.8906711320671573,0.8399442664673803,0.5989556858095887,0.8842418409309651,0.912862126126262,0.8409105482526451
"SVMLearner(kernel='poly', coef0=0, probability=True)",0.8985262784090909,0.842449503045848,0.8917573461385964,0.8414564938397638,0.6026831786375572,0.885089637079143,0.9098887156185061,0.842449503045848
"SVMLearner(kernel='poly', coef0=1, probability=True)",0.8901811079545454,0.8416800256492466,0.8903787239710518,0.8417081199715736,0.605505309015649,0.8905764277466915,0.91768956229928,0.8416800256492466
"SVMLearner(C=5.0, kernel='poly', degree=2, coef0=0, probability=True)",0.9996448863636364,0.7285027252324463,0.8417432907228826,0.6206229619856962,0.12577347808714284,0.7269205939315687,0.7354775044407652,0.7285027252324463
"SVMLearner(C=5.0, kernel='poly', degree=2, coef0=1, probability=True)",0.8962180397727273,0.8412311638345623,0.8907614929850878,0.8404292884916749,0.6004759323857817,0.8853709875460446,0.9128664512808033,0.8412311638345623
"SVMLearner(C=5.0, kernel='poly', coef0=0, probability=True)",0.8974609375,0.8416159025328631,0.8911318758815233,0.8406840564100937,0.6008660634444989,0.884891456582633,0.9102504707244021,0.8416159025328631
"SVMLearner(C=5.0, kernel='poly', coef0=1, probability=True)",0.8855646306818182,0.8428983648605323,0.890625,0.8435933602300262,0.6120572758323833,0.8957435344827587,0.9178537644341271,0.8428983648605323
