Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.91184695281637,0.8609877691037623,0.904539650389679,0.8600531022334083,0.6492366999397049,0.8973485344865243,0.9349868718189549,0.8609877691037623
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9112921123884771,0.8601702386868217,0.9039793054103142,0.859228733140363,0.6471657328603521,0.8967829296525215,0.9349984848773077,0.8601702386868217
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9142882506990989,0.8703973839026657,0.9106402732186081,0.8699737004169108,0.6749351555227959,0.9070212906492877,0.947137774067953,0.8703973839026657
"GBClassifier(learning_rate=0.05, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9147321230414133,0.8707500440825224,0.9109011547599315,0.8703060164513843,0.6757229135026473,0.9071021414265906,0.9468640066735854,0.8707500440825224
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9142882506990989,0.8703973839026657,0.9106402732186081,0.8699737004169108,0.6749351555227959,0.9070212906492877,0.9471373090588324,0.8703973839026657
"GBClassifier(learning_rate=0.05, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9147321230414133,0.8707500440825224,0.9109011547599315,0.8703060164513843,0.6757229135026473,0.9071021414265906,0.946863891382068,0.8707500440825224
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.903524346397976,0.8504079637080615,0.8971725764153646,0.8495307491100591,0.6230557142575502,0.8909094887955182,0.9176438314522561,0.8504079637080615
"GBClassifier(min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.903524346397976,0.8516262443293846,0.8979245241403648,0.8508629366183493,0.6265913971569036,0.892393686979395,0.9178311519857972,0.8516262443293846
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.903524346397976,0.8504079637080615,0.8971725764153646,0.8495307491100591,0.6230557142575502,0.8909094887955182,0.9176438314522561,0.8504079637080615
"GBClassifier(min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.903524346397976,0.8516262443293846,0.8979245241403648,0.8508629366183493,0.6265913971569036,0.892393686979395,0.9178311519857972,0.8516262443293846
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9115806294109814,0.8668387220877483,0.9081642805815047,0.8664304167533254,0.6661295561335521,0.9047734431790647,0.9434869125232657,0.8668387220877483
"GBClassifier(min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9130010209063874,0.8672234422839555,0.9085347673892159,0.8666884372551127,0.66651856847035,0.9041119975385157,0.9433588729664899,0.8672234422839555
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9115806294109814,0.8668387220877483,0.9081642805815047,0.8664304167533254,0.6661295561335521,0.9047734431790647,0.9434869125232657,0.8668387220877483
"GBClassifier(min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9130010209063874,0.8672234422839555,0.9085347673892159,0.8666884372551127,0.66651856847035,0.9041119975385157,0.9433588729664899,0.8672234422839555
"GBClassifier(subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9219006613697901,0.8895853036885049,0.9234377431474112,0.8897312193758277,0.725521643500633,0.9249799590273448,0.9565759617057944,0.8895853036885049
"GBClassifier(min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9207465932797727,0.8878059727810461,0.922209996332233,0.8879473740792331,0.721062376499815,0.9236780585550485,0.9562401508218011,0.8878059727810461
"GBClassifier(subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9219006613697901,0.8895853036885049,0.9234377431474112,0.8897312193758277,0.725521643500633,0.9249799590273448,0.9565759079030861,0.8895853036885049
"GBClassifier(min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9207465932797727,0.8878059727810461,0.922209996332233,0.8879473740792331,0.721062376499815,0.9236780585550485,0.9562401508218011,0.8878059727810461
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9050557059789605,0.8450218809611593,0.8940237646336651,0.8433971539457192,0.606536418911718,0.8832575265323803,0.9116791235948767,0.8450218809611593
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9043455102312575,0.8451982110510876,0.8940572444132393,0.8436908532550994,0.6074371026009575,0.8840004338865387,0.9118052051173806,0.8451982110510876
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9050557059789605,0.8450218809611593,0.8940237646336651,0.8433971539457192,0.606536418911718,0.8832575265323803,0.9116791235948767,0.8450218809611593
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9043455102312575,0.8451982110510876,0.8940572444132393,0.8436908532550994,0.6074371026009575,0.8840004338865387,0.9118052051173806,0.8451982110510876
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9114030804740557,0.8615327893817226,0.9048363996915281,0.8606997336945061,0.6510236633525145,0.8983636681834092,0.9371292521032857,0.8615327893817226
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9122464379244529,0.8619495695942805,0.9051750715701388,0.8610531236686632,0.6517985446799445,0.8982124907128185,0.9370806458400226,0.8619495695942805
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9114030804740557,0.8615327893817226,0.9048363996915281,0.8606997336945061,0.6510236633525145,0.8983636681834092,0.9371292521032857,0.8615327893817226
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9122464379244529,0.8619495695942805,0.9051750715701388,0.8610531236686632,0.6517985446799445,0.8982124907128185,0.9370806458400226,0.8619495695942805
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9155976741089262,0.8740522257666351,0.9130545442473469,0.873767636623385,0.6846878772495754,0.9105255026595158,0.9494384137373174,0.8740522257666351
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9149096719783391,0.873940015709408,0.9129240853928603,0.8737182453008066,0.6847027656054179,0.9109470985990189,0.9493132782457654,0.873940015709408
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9155976741089262,0.8740522257666351,0.9130545442473469,0.873767636623385,0.6846878772495754,0.9105255026595158,0.9494384329525702,0.8740522257666351
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9148874783612233,0.8738758956767068,0.9128817237637575,0.8736517242509191,0.6845315623388756,0.9108847445642567,0.9492929087966595,0.8738758956767068
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9028363442673887,0.8513537341904044,0.8976862732117441,0.8506519522587245,0.626182119883204,0.8925946242457488,0.9177726818927049,0.8513537341904044
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9025700208620001,0.8519147844765401,0.898006050301411,0.85129739445116,0.6279579903286818,0.8934880042182969,0.9178901863668165,0.8519147844765401
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9028363442673887,0.8513537341904044,0.8976862732117441,0.8506519522587245,0.626182119883204,0.8925946242457488,0.9177726818927049,0.8513537341904044
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9025700208620001,0.8519147844765401,0.898006050301411,0.85129739445116,0.6279579903286818,0.8934880042182969,0.9178901863668165,0.8519147844765401
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9112699187713613,0.8663578218424891,0.9078346617729971,0.8659455800862065,0.6649122323055343,0.9044252076036917,0.9433021924539524,0.8663578218424891
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9132007634604288,0.8665341519324175,0.9081218274111675,0.8659203117039488,0.6644512819757683,0.9030990737895614,0.9432965277973934,0.8665341519324175
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9112699187713613,0.8663578218424891,0.9078346617729971,0.8659455800862065,0.6649122323055343,0.9044252076036917,0.9433021924539524,0.8663578218424891
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9132007634604288,0.8665341519324175,0.9081218274111675,0.8659203117039488,0.6644512819757683,0.9030990737895614,0.9432965277973934,0.8665341519324175
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9214124017932442,0.8886876232306878,0.9228255795861211,0.8888230445822186,0.7232291440941131,0.9242430988423864,0.9566518440205687,0.8886876232306878
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9205246571086155,0.8874372825930141,0.921956966302125,0.8875761948010991,0.7201303212226928,0.9233937397034596,0.956070271332822,0.8874372825930141
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9214124017932442,0.8886876232306878,0.9228255795861211,0.8888230445822186,0.7232291440941131,0.9242430988423864,0.9566515967843147,0.8886876232306878
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9205246571086155,0.8874372825930141,0.921956966302125,0.8875761948010991,0.7201303212226928,0.9233937397034596,0.9560701342640177,0.8874372825930141
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9056327400239691,0.8573649872561435,0.9016904209479616,0.8568551723076797,0.6420389231689659,0.8977822758074452,0.9241913654723811,0.8573649872561435
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9043233166141418,0.85744513729702,0.9016119574717604,0.8570969826599639,0.6429831042679527,0.8989168082243155,0.9242562521789297,0.85744513729702
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9056327400239691,0.8573649872561435,0.9016904209479616,0.8568551723076797,0.6420389231689659,0.8977822758074452,0.9241913654723811,0.8573649872561435
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9043233166141418,0.85744513729702,0.9016119574717604,0.8570969826599639,0.6429831042679527,0.8989168082243155,0.9242562521789297,0.85744513729702
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9183940698655066,0.88089703925749,0.9176201880432855,0.8808163150338619,0.7027226166318842,0.9168476093410732,0.9513455890778453,0.88089703925749
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9174397443295308,0.8795024285462386,0.9166565032763074,0.8794196800501805,0.6992363923074912,0.9158745984269414,0.9510457722056107,0.8795024285462386
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9183496826312753,0.880688649151211,0.9174842850966175,0.8805981637163678,0.7021556075170893,0.9166205170236803,0.9513195895596357,0.880688649151211
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9177726485862666,0.8799031787506212,0.9169382913146633,0.8798153264238956,0.700210469352463,0.9161054497120071,0.9510716987058591,0.8799031787506212
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9274712592658352,0.9058557619864386,0.9343454104390014,0.9063906538654648,0.7683284051163283,0.9413222209708301,0.9651378812890642,0.9058557619864386
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9262506103244706,0.9052626516839524,0.9338778250167823,0.9058578239999238,0.7672258699969792,0.9416316953206083,0.9647544985629232,0.9052626516839524
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9275156465000666,0.9059038520109646,0.9343796811769177,0.906437693167168,0.7684420643341804,0.9413460672132624,0.9651692226475838,0.9059038520109646
"GBClassifier(n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9263615784100493,0.9051504416267252,0.9338120966027943,0.9057330911200043,0.7668654697502626,0.9413834321928776,0.9647641721617486,0.9051504416267252
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.001, max_iter=500, random_state=1)",0.8853921612144348,0.847217992081176,0.8932925805259799,0.8482539456735959,0.6247957272479242,0.9013352612909785,0.9236930319792409,0.847217992081176
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.01, max_iter=500, random_state=1)",0.8832615739713259,0.8458073513617492,0.8921818079919296,0.8469826596631694,0.622100258216201,0.901284054623276,0.9226930919948808,0.8458073513617492
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.001, max_iter=500, random_state=1)",0.8893870122952638,0.8599778785887181,0.9017247392639762,0.8614123706660972,0.6592240649218504,0.9144095835710211,0.932878120148749,0.8599778785887181
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.01, max_iter=500, random_state=1)",0.8920058591149186,0.8543673757273617,0.8984564486023092,0.8551755359151988,0.6413262077580086,0.9050010132624801,0.9282970757523556,0.8543673757273617
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.9106928847263527,0.8906913742526009,0.9232846197981707,0.8918078239523,0.7342037735526894,0.9362294371306669,0.9574845126662783,0.8906913742526009
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.9179058102889609,0.8885754131734607,0.9224815711115324,0.8890072464526104,0.7245617149524819,0.9271031808298402,0.9552600121555689,0.8885754131734607
"SVMLearner(C=0.1, kernel='linear', coef0=1.0, probability=True)",0.8833725420569044,0.8322459644454419,0.8838138801612062,0.8323128489016232,0.5821866137839902,0.8842556594761514,0.896143894574362,0.8322459644454419
"SVMLearner(C=0.3, kernel='linear', coef0=1.0, probability=True)",0.883328154822673,0.8321658144045654,0.883759658939515,0.8322312473082241,0.5819795281069088,0.8841915848402719,0.8961936620794093,0.8321658144045654
"SVMLearner(kernel='linear', coef0=1.0, probability=True)",0.883328154822673,0.832197874420916,0.8837792827800599,0.8322662611163426,0.5820742988074974,0.8842308717675287,0.8962098810338857,0.832197874420916
"SVMLearner(C=5.0, kernel='linear', coef0=1.0, probability=True)",0.8833947356740202,0.8322459644454419,0.8838164599824587,0.8323098831410892,0.5821717000315647,0.8842385871376208,0.8962118390681577,0.8322459644454419
"SVMLearner(C=0.3, coef0=1.0, probability=True)",0.8897421101691153,0.8421845695141305,0.8906414884754235,0.8423114967650868,0.6072637831338622,0.8915426868592523,0.9168501319799646,0.8421845695141305
"SVMLearner(C=0.3, gamma=0.01, coef0=1.0, probability=True)",0.89236095698877,0.8351794559415225,0.8866347659264813,0.8343004201774258,0.5850336596073847,0.8809815950920246,0.9060634665712566,0.8351794559415225
"SVMLearner(C=0.5, coef0=1.0, probability=True)",0.8865240356873363,0.84242501963676,0.8904369148461881,0.8429675269272621,0.610043174030605,0.894384487931575,0.9176698392970754,0.84242501963676
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True)",0.8948688357228461,0.8369267268326307,0.8879810603975115,0.8358755949318958,0.5886440215873026,0.8811985051467535,0.9082150727390196,0.8369267268326307
"SVMLearner(coef0=1.0, probability=True)",0.8825291846065072,0.8424891396694613,0.8900353641613322,0.8435096178003233,0.6128890233840868,0.8976703237166463,0.9186052467760488,0.8424891396694613
"SVMLearner(gamma=0.01, coef0=1.0, probability=True)",0.8956899995561276,0.8388342978054919,0.8892365318937975,0.8378646819361616,0.5937597532060747,0.8828753937696885,0.9106853728434802,0.8388342978054919
"SVMLearner(C=5.0, coef0=1.0, probability=True)",0.8768032313906521,0.8468653319013193,0.8921381552948615,0.8488026120316156,0.6296572028083042,0.9080190305454044,0.9215810066704471,0.8468653319013193
"SVMLearner(C=5.0, gamma=0.01, coef0=1.0, probability=True)",0.896844067646145,0.839892278345062,0.8900096907761431,0.8388709799940899,0.5961780478622958,0.8832786885245901,0.9137373417119522,0.839892278345062
"SVMLearner(C=0.1, kernel='poly', degree=2, coef0=0, probability=True)",0.9989125127613299,0.7283073914367696,0.8415492628567689,0.6210969427992952,0.12091485313610813,0.7270186887205414,0.7343724596234694,0.7283073914367696
"SVMLearner(C=0.1, kernel='poly', degree=2, coef0=1, probability=True)",0.8972213591371122,0.8391228379526473,0.8895808119705139,0.8379699724463944,0.5936949499815785,0.8820692965613545,0.9122006210754048,0.8391228379526473
"SVMLearner(C=0.1, kernel='poly', coef0=0, probability=True)",0.9078521017355409,0.8329192247888046,0.8869951753672684,0.8293968326313006,0.5694489019109401,0.8670750577611972,0.9057721569319954,0.8329192247888046
"SVMLearner(C=0.1, kernel='poly', coef0=1, probability=True)",0.8977318123307737,0.8399884583941137,0.8901652692502365,0.8388541343144363,0.5959359505883962,0.8827252094972067,0.9158148769227823,0.8399884583941137
"SVMLearner(kernel='poly', degree=2, coef0=0, probability=True)",0.9989125127613299,0.7283073914367696,0.8415492628567689,0.6210969427992952,0.12091485313610813,0.7270186887205414,0.7330711655466416,0.7283073914367696
"SVMLearner(kernel='poly', degree=2, coef0=1, probability=True)",0.8973323272226907,0.8397319782633089,0.8899650018709692,0.8386266858019086,0.5954184118403058,0.882717666579338,0.912820755573208,0.8397319782633089
"SVMLearner(kernel='poly', coef0=0, probability=True)",0.8966443250921035,0.8392350480098745,0.8895861545067213,0.838174165701189,0.5943667822701153,0.8826382365149761,0.9086363575515335,0.8392350480098745
"SVMLearner(kernel='poly', coef0=1, probability=True)",0.8910959208131741,0.8421525094977799,0.8907697256763802,0.8421061632478478,0.6063147764647909,0.8904437692665942,0.9171944129474424,0.8421525094977799
"SVMLearner(C=5.0, kernel='poly', degree=2, coef0=0, probability=True)",0.9989125127613299,0.7283073914367696,0.8415492628567689,0.6210969427992952,0.12091485313610813,0.7270186887205414,0.7329592021109621,0.7283073914367696
"SVMLearner(C=5.0, kernel='poly', degree=2, coef0=1, probability=True)",0.8971769719028807,0.8402128785085681,0.8902420225065516,0.8391783415966267,0.5969217856196947,0.8834134615384616,0.9128939240537626,0.8402128785085681
"SVMLearner(C=5.0, kernel='poly', coef0=0, probability=True)",0.8967109059434507,0.8402128785085681,0.8901912399753239,0.8392424248878543,0.5971980689623709,0.8837656940373595,0.9099256388927479,0.8402128785085681
"SVMLearner(C=5.0, kernel='poly', coef0=1, probability=True)",0.8865240356873363,0.8420883894650786,0.8902285465952018,0.8426038087063005,0.6090572677917944,0.8939641474386232,0.9165723485977382,0.8420883894650786
